60.3743,62,2021-12-16T18:04:25.176+01:00,2957,44.08,1
30.0427,4,2021-12-18T14:30:59.406+01:00,3423,81.02,21
30.0427,4,2021-12-17T13:56:56.580+01:00,3301,230.72,28
50.0617,92,2021-12-23T08:35:58.116+01:00,5345,19.96,2
40.0160,50,2021-12-20T12:36:01.754+01:00,111,-2.25,1
10.0049,2,2021-10-04T13:15:16.753+02:00,948,3.54,1
10.0049,2,2021-10-05T19:31:37.928+02:00,1569,4.44,1
30.1797,61,2021-12-20T18:21:10.940+01:00,1321,31.12,1
70.0704,61,2021-12-11T10:57:12.318+01:00,2468,10.75,1
10.2012,1,2021-12-21T09:13:18.825+01:00,4,0.02,1
10.2012,1,2021-12-21T09:13:48.896+01:00,5,0.02,1
30.0572,65,2021-11-19T09:47:46.555+01:00,7536,23.19,1
30.0085,63,2021-11-25T12:02:41.947+01:00,1278,36.53,1
50.0626,63,2021-12-16T09:30:22.619+01:00,9666,12.57,1
40.0139,65,2021-12-21T09:39:12.656+01:00,734,3.73,1
30.0427,63,2021-11-20T14:27:43.615+01:00,2392,216.2,1
30.0427,63,2021-11-19T08:30:10.218+01:00,2350,48.17,1
30.0378,5,2021-11-20T14:35:22.500+01:00,2706,48.52,1
10.2010,1,2021-12-11T15:11:46.777+01:00,7845,12.53,3
10.1236,1,2021-12-24T17:38:37.033+01:00,1087,27,1
40.0169,1,2021-08-12T18:32:57.817+02:00,7425,31.59,1
40.0169,1,2021-10-26T12:33:30.874+02:00,3517,34.78,1
40.0105,3,2021-12-28T15:40:08.663+01:00,6302,154.96,1
40.0169,1,2021-06-05T11:21:21.094+02:00,5459,36.73,1
50.0694,30,2021-09-09T12:01:36.669+02:00,955,34.51,1
50.0694,91,2021-12-29T15:45:06.481+01:00,632,16.13,1
40.0148,50,2021-07-12T11:38:48.269+02:00,6533,-28.56,2
40.0148,50,2021-11-08T14:33:05.720+01:00,5463,-101.33,2
40.0244,61,2021-12-30T14:57:43.471+01:00,6354,8.69,2
30.0419,61,2021-11-18T10:40:58.214+01:00,14,87.08,1
10.0518,1,2021-12-26T18:26:32.205+01:00,3320,-8.29,2
30.0419,65,2021-11-18T13:20:51.560+01:00,47,21.01,1
30.0419,65,2021-11-19T16:51:27.523+01:00,152,20.63,1
40.0239,65,2021-11-13T16:55:19.041+01:00,3973,68,1
40.0157,1,2021-06-29T14:29:12.538+02:00,9440,5.49,3
30.0419,1,2021-12-01T10:03:02.240+01:00,2401,43.76,1
30.0419,1,2021-12-08T15:23:07.179+01:00,3329,50.42,1
30.0419,1,2021-12-10T16:06:55.135+01:00,3553,5.95,1
30.0419,65,2021-11-19T15:05:07.739+01:00,140,37.68,1
30.0431,4,2021-11-20T11:58:21.467+01:00,4312,34.23,1
30.0419,65,2021-11-24T09:57:40.698+01:00,427,30.56,1
30.0431,61,2021-12-27T13:48:02.604+01:00,3787,29.1,1
30.0714,79,2021-12-22T11:38:49.017+01:00,467,4.72,1
30.0714,79,2021-12-17T16:24:10.131+01:00,420,29.85,1
30.0708,1,2021-11-05T16:14:47.051+01:00,7116,12.9,1
50.0639,90,2021-12-28T17:03:52.737+01:00,6212,34.41,1
30.0714,79,2021-12-28T13:35:15.029+01:00,570,-8.07,2
